IncidentID,StartTime (EST),EndTime (EST),RoadName,Suffix,Direction,CrossStreetName,CrossStreetSuffix,CrossStCommonName,MM From,MM To,County,City,Division,Latitude,Longitude,StartLatitude,StartLongitude,EndLatitude,EndLongitude,SubmittedBy,ContactName,ContactPhone,ConstructionDate,ContractNumber,Expected Impact to Traffic,Condition,ConditionName,CommonName,Incident Type,Event,EventName,LanesClosed,LanesTotal,Fatality,Structure Affected,Unusual Event in WorkZone,Commercial Vehicle,Hazardous Materials,Overturned Commercial Vehicle,Reason,DOTNotes,Detour,CreatedOn (EST),LastUpdated (EST),Project,WeightLimit,Width,HeightFt,HeightIn
503652,4/4/2017 6:10:00 PM,4/4/2017 6:18:48 PM,I-77,,Heading North,I-277,,I-277,9.0,-999.0,Mecklenburg,In Charlotte,10,35.2245173060899,-80.8649721003642,,,,,ahash,MRTMC,(704) 342-6814,,,Medium,12,Lane Narrowed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,all lanes open,,,4/4/2017 6:12:45 PM,4/4/2017 6:18:48 PM,,,,,
503651,4/4/2017 6:02:00 PM,4/4/2017 6:40:03 PM,I-77,,Heading North,I-485,,I-485,20.0,-999.0,Mecklenburg,In Charlotte,10,35.3746908200557,-80.8460502522985,,,,,ahash,MRTMC,(704) 342-6814,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,5,False,False,True,True,False,False,all lanes open,,,4/4/2017 6:03:18 PM,4/4/2017 6:40:03 PM,,,,,
503650,4/4/2017 5:53:00 PM,4/5/2017 12:47:35 AM,NC-87,,Both Directions,,,,-999.0,-999.0,Brunswick,Southport,3,34.1086160804523,-78.0892886943086,,,,,rdouglas1,STOC,(877) 627-7862,,,High,5,Road Closed,George II Highway,Vehicle Crash,1,None,0,0,True,False,False,True,False,False,"The road has reopened near Stephen Street, SE.",Brunswick EMS confirmed.,Take US-17 South  to the Town of Bolivia and turn left onto Danford Road.  Danford Road will reaccess NC-87.,4/4/2017 6:03:02 PM,4/5/2017 12:47:35 AM,,,,,
503649,4/4/2017 5:51:00 PM,4/4/2017 6:30:00 PM,I-85,,Heading North,,,,39.0,-999.0,Mecklenburg,In Charlotte,10,35.2730186123732,-80.8324727077844,,,,,ahash,MRTMC,(704) 342-6814,,,High,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,A crash has the left shoulder closed watch for emergency vehicles,,,4/4/2017 5:52:27 PM,4/4/2017 5:54:22 PM,,,,,
503648,4/4/2017 5:49:00 PM,4/4/2017 6:08:02 PM,I-40,,Heading West,,,,295.0,-999.0,Wake,In Raleigh,5,35.7531320658553,-78.6892710423372,,,,,stminnick,STOC,(877) 627-7862,,,High,2,Shoulder Closed,,Disabled Vehicle,1,None,0,0,False,False,True,False,False,False,The shoulder has reopened near Exit 295 (Gorman Street).,CCTV 1032 - STM,,4/4/2017 5:51:08 PM,4/4/2017 6:08:02 PM,,,,,
503646,4/4/2017 5:40:00 PM,4/4/2017 5:54:19 PM,SR-2911,,Heading West,I-440,,I-440,-999.0,-999.0,Wake,In Raleigh,5,35.7934308505353,-78.5844132697354,,,,,stminnick,STOC,(877) 627-7862,,,Low,12,Lane Narrowed,New Bern Ave,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The right lane has reopened near I-440.,CCTV 1094 - STM,,4/4/2017 5:42:31 PM,4/4/2017 5:54:19 PM,,,,,
503645,4/4/2017 5:38:00 PM,4/4/2017 5:44:59 PM,I-240,,Heading East,US-74,,US-74,3.0,-999.0,Buncombe,Near Asheville,13,35.5880091391708,-82.5800035719156,,,,,Hlsimmons,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The left lane has reopened near exit 3 (Patton Ave).,,,4/4/2017 5:40:36 PM,4/4/2017 5:44:59 PM,,,,,
503644,4/4/2017 5:35:00 PM,4/4/2017 5:43:44 PM,I-77,,Heading North,I-85,,I-85,13.0,-999.0,Mecklenburg,In Charlotte,10,35.2665751301738,-80.8440718501355,,,,,ahash,MRTMC,(704) 342-6814,,,High,10,Lane Closed,,Disabled Vehicle,1,None,1,4,False,False,True,False,False,False,A disabled vehicle has the left lane closed,,,4/4/2017 5:36:43 PM,4/4/2017 5:43:44 PM,,,,,
503643,4/4/2017 5:32:00 PM,4/4/2017 6:00:21 PM,I-26,,Heading West,NC-146,,NC-146,37.0,-999.0,Buncombe,Near Asheville,13,35.4821034710503,-82.5564924646422,,,,,Hlsimmons,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The left lane has reopend &nbsp;near exit 37 (Long Shoals Rd).,,,4/4/2017 5:35:19 PM,4/4/2017 6:00:21 PM,,,,,
503642,4/4/2017 5:26:00 PM,4/4/2017 5:44:33 PM,I-26,,Heading East,I-240,,I-240,27.0,-999.0,Buncombe,In Asheville,13,35.594302797352,-82.568775296789,,,,,Hlsimmons,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened near I-240.,,,4/4/2017 5:28:16 PM,4/4/2017 5:44:33 PM,,,,,
503641,4/4/2017 5:12:00 PM,4/4/2017 6:24:43 PM,I-85,,Heading North,US-15,,US-15,186.0,-999.0,Granville,In Butner,5,36.078818676369,-78.7671929437881,,,,,stminnick,STOC,(877) 627-7862,,,Medium,12,Lane Narrowed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The ramp lane has reopened at Exit 186 (US-15).,CCTV 1120 - SHP - STM,,4/4/2017 5:13:51 PM,4/4/2017 6:24:43 PM,,,,,
503640,4/4/2017 5:01:00 PM,4/4/2017 5:27:13 PM,I-40,,Heading West,,,,296.0,-999.0,Wake,In Raleigh,5,35.7551024232394,-78.6796249373509,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,,Disabled Vehicle,1,None,1,3,False,False,True,False,False,False,The left lane has reopened near Exit 297 (Lake Wheeler Road).,CCTV 1033 - STM,,4/4/2017 5:02:31 PM,4/4/2017 5:27:13 PM,,,,,
503638,4/4/2017 4:55:00 PM,4/4/2017 5:08:41 PM,NC-55,,Heading West,,,,-999.0,-999.0,Wake,In Apex,5,35.7206330441967,-78.8437377698223,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,Williams Street,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The right lane has reopened near Perry Road.,CCTV 1077 - Raleigh Wake Dispatch - STM,,4/4/2017 4:57:53 PM,4/4/2017 5:08:41 PM,,,,,
503635,4/4/2017 4:47:00 PM,4/4/2017 5:28:12 PM,I-440,,Heading West,,,,5.0,-999.0,Wake,In Raleigh,5,35.8162885102254,-78.6903061001319,,,,,stminnick,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened at Exit 5 (Lake Boone Trail).,CCTV 1087 - STM,,4/4/2017 4:48:37 PM,4/4/2017 5:28:12 PM,,,,,
503634,4/4/2017 4:32:00 PM,4/4/2017 5:31:34 PM,I-40,,Heading West,I-440,,I-440,293.0,-999.0,Wake,In Raleigh,5,35.7632917134585,-78.7336436805725,,,,,stminnick,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,True,False,False,False,The shoulder has reopened near Exit 293 (I-440) on the collector ramp.,CCTV 1030 - STM,,4/4/2017 4:34:41 PM,4/4/2017 5:31:34 PM,,,,,
503632,4/4/2017 3:42:00 PM,4/4/2017 4:10:00 PM,I-77,,Heading South,I-277,,,9.0,-999.0,Mecklenburg,In Charlotte,10,35.2255109693738,-80.8647118163527,,,,,AHASH,MRTMC,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,"A crash has caused congestion, all lanes now open",,,4/4/2017 3:45:52 PM,4/4/2017 3:54:34 PM,,,,,
503629,4/4/2017 3:28:00 PM,4/4/2017 4:00:00 PM,I-77,,Heading North,,,,5.0,-999.0,Mecklenburg,In Charlotte,10,35.1661956683625,-80.8889718022984,,,,,AHASH,MRTMC,(704) 342-6814,,,High,8,Congestion,,Disabled Vehicle,1,None,0,0,False,False,False,True,False,False,"A disabled truck has caused congestion, all lanes now open",,,4/4/2017 3:29:11 PM,4/4/2017 3:42:15 PM,,,,,
503628,4/4/2017 3:21:00 PM,4/5/2017 3:30:00 PM,SR-1112,,Both Directions,,,,-999.0,-999.0,Anson,In Wadesboro,10,35.0356038667614,-80.1658958199899,,,,,sthuleen,Chip Speight,(704) 694-2436,,,Low,5,Road Closed,Beck Rd,Road Obstruction,1,None,0,0,False,False,False,False,False,False,Beck Rd. is closed between SR1003 & SR116 McLaurin Rd. due to huge tree across the road.,,,4/4/2017 3:24:31 PM,4/4/2017 3:24:31 PM,,,,,
503627,4/4/2017 3:05:00 PM,4/4/2017 4:05:00 PM,I-85,,Heading North,,,,40.0,-999.0,Mecklenburg,In Charlotte,10,35.2763783318169,-80.8081516745447,,,,,DCUNNINGHAM,MRTMC,(704) 342-6814,,,Medium,8,Congestion,,Disabled Vehicle,1,None,0,0,False,False,False,False,False,False,Ramp lane open.,DC,,4/4/2017 3:08:12 PM,4/4/2017 3:23:04 PM,,,,,
503626,4/4/2017 2:56:00 PM,4/4/2017 3:09:19 PM,I-440,,Heading West,SR-1728,,SR-1728,4.0,-999.0,Wake,In Raleigh,5,35.8039235320806,-78.693876384789,,,,,stminnick,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened near Exit 4 (Wade Avenue).,CCTV 1086 - STM,,4/4/2017 2:58:03 PM,4/4/2017 3:09:19 PM,I-440 Improvement,,,,
503625,4/4/2017 2:47:00 PM,4/4/2017 3:20:46 PM,NC-540,TOL,Heading South,NC-55,,NC-55,66.0,-999.0,Wake,Near Morrisville,5,35.8434468786115,-78.8827411404136,,,,,wgdyer,NCTA,(919) 825-2612,,,Medium,2,Shoulder Closed,Triangle Expressway,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,Left shoulder closed on the ramp at Exit 66-B.,,,4/4/2017 2:51:53 PM,4/4/2017 3:20:46 PM,,,,,
503624,4/4/2017 2:39:00 PM,4/4/2017 3:39:00 PM,I-85,,Heading South,NC-16,,NC-16,36.0,-999.0,Mecklenburg,In Charlotte,10,35.2670285774459,-80.8730604550757,,,,,DCUNNINGHAM,MRTMC,(704) 342-6814,,,High,8,Congestion,,Disabled Vehicle,1,None,0,0,False,False,False,False,False,False,All lanes open.,DC,,4/4/2017 2:41:51 PM,4/4/2017 2:47:46 PM,,,,,
503619,4/4/2017 12:46:00 PM,4/4/2017 1:33:00 PM,US-421,,Heading North,,,,242.0,-999.0,Forsyth,Near Lewisville,9,36.0762550577893,-80.3816192105846,,,,,cbyoumans,STOC,(877) 627-7862,,,High,10,Lane Closed,US-421,Vehicle Crash,1,None,1,2,False,False,False,True,False,False,The right lane reopened near Exit 242 (Styers Ferry Road).,CBY cctv,,4/4/2017 12:53:38 PM,4/4/2017 1:33:00 PM,,,,,
503617,4/4/2017 12:23:00 PM,4/4/2017 12:38:27 PM,I-40,,Heading West,SR-1371,,SR-1371,296.0,-999.0,Wake,In Raleigh,5,35.7557186905905,-78.6766155014038,,,,,daparker4,STOC,(877) 627-7862,,,High,10,Lane Closed,,Disabled Vehicle,1,None,1,3,False,False,True,False,False,False,The left lane has reopened west of Exit 297 (Lake Wheeler Road).,RPD and CCTV Input 1033 confirmed - 293,,4/4/2017 12:28:30 PM,4/4/2017 12:38:27 PM,,,,,
503615,4/4/2017 11:22:00 AM,4/4/2017 12:22:00 PM,I-77,,Heading South,,,,33.0,-999.0,Iredell,In Mooresville,12,35.5378486318064,-80.8606308105692,,,,,tmstevenson,MRTMC,(704) 342-6814,,,High,10,Lane Closed,,Disabled Vehicle,1,None,1,2,False,False,False,True,False,True,Disabled vehicle I-77 South near exit 33 (Williamson Rd);right lane is blocked.,,,4/4/2017 11:31:43 AM,4/4/2017 11:31:43 AM,,,,,
503614,4/4/2017 11:19:00 AM,4/5/2017 5:02:40 AM,NC-45,,Both Directions,US-17,,US-17,-999.0,-999.0,Bertie,Windsor,1,35.960208,-76.748319,,,,,kebradshaw,STOC,(877) 627-7862,,,High,7,Road Closed with Detour,NC-45,Vehicle Crash,1,None,0,0,False,False,False,True,True,False,The road has reopened between US-17 in Bertie County and the Bertie/Washington County Line (Cashie River).,"290 SHP heard over viper road closed due to leaking propane truck. Overturned confirmed by EM.  At 7:54 PM, SHP Troop A gave STOC incorrect information that the incident had cleared, so that the TIMS and DMS board was reactivated.  NCEM confirmed the incident was still ongoing and was expected to clear at 10:00 PM.","Motorists traveling north: Take a left onto NC-308 (Cooper Hill Road). Follow for approx. 3 miles. Turn right onto Sans Souci Road. Follow to re-access NC-45.

Motorists traveling south: Take a right on Sans Souci Road. Follow until NC-308 (Cooper Hill Road). Turn left and follow to re-access NC-45.",4/4/2017 11:23:24 AM,4/5/2017 5:02:40 AM,,,,,
503608,4/4/2017 9:04:00 AM,4/4/2017 9:57:40 AM,I-40,BUS,Heading West,,,,5.0,-999.0,Forsyth,In Winston-Salem,9,36.0936818196275,-80.2453863895016,,,,,cbyoumans,STOC,(877) 627-7862,,,High,10,Lane Closed,,Disabled Vehicle,1,None,1,2,False,False,False,True,False,False,The right lane reopened at Exit 5 C (Cherry Street).&nbsp;,CBY cctv,,4/4/2017 9:09:38 AM,4/4/2017 9:57:40 AM,"#Biz40NC, Biz40 WZ",,,,
503606,4/4/2017 8:59:00 AM,4/4/2017 10:00:24 AM,I-540,,Heading West,SR-1002,,SR-1002,2.0,-999.0,Wake,In Raleigh,5,35.8947146718982,-78.8051597204208,,,,,daparker4,STOC,(877) 627-7862,,,High,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened near Exit 2 (Aviation Parkway).,CCTV Input 1202 confirmed - 293,,4/4/2017 9:03:21 AM,4/4/2017 10:00:24 AM,,,,,
503603,4/4/2017 8:48:00 AM,4/4/2017 9:58:32 AM,I-40,,Heading West,SR-2542,,SR-2542,300.0,-999.0,Wake,In Raleigh,5,35.7566435341895,-78.6183265504545,,,,,daparker4,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Disabled Vehicle,1,None,0,0,False,False,True,False,False,False,The right shoulder has reopened near Exit 300 (Rock Quarry Road).,CCTV confirmed - 293,,4/4/2017 8:52:49 AM,4/4/2017 9:58:32 AM,,,,,
503598,4/4/2017 8:08:00 AM,4/4/2017 9:08:00 AM,I-85,,Heading North,,,,19.0,-999.0,Gaston,In Gastonia,12,35.2730483079576,-81.1612268183572,,,,,tmstevenson,MRTMC,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,Vehicle accident I-85 North near exit 19 (E.Ozark Ave); lno lanes are blocked.,,,4/4/2017 8:13:18 AM,4/4/2017 8:20:02 AM,,,,,
503591,4/4/2017 7:55:00 AM,4/4/2017 8:55:00 AM,I-40,,Heading West,US-64,,US-64,103.0,-999.0,Burke,In Morganton,13,35.719234,-81.690165,,,,,mzakdogan,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder near US-64 (Exit 103) has cleared.&nbsp;,"SHP CAD, CCTV  
OP 279",,4/4/2017 7:59:10 AM,4/4/2017 9:22:03 AM,,,,,
503590,4/4/2017 7:54:00 AM,4/4/2017 8:53:42 AM,I-40,,Heading West,US-25,,US-25,51.0,-999.0,Buncombe,In Asheville,13,35.556707,-82.517024,,,,,sgroberts1,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,The right lane has reopened near Exit 51 (US-25 ALT/Sweeten Creek Road).,290 P462,,4/4/2017 7:57:59 AM,4/4/2017 8:53:42 AM,,,,,
503588,4/4/2017 7:32:00 AM,4/4/2017 8:01:28 AM,I-40,BUS,Heading West,,,,17.0,-999.0,Forsyth,Near Winston-Salem,9,36.1065353690918,-80.0437380929369,,,,,cbyoumans,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder&nbsp;has reopened&nbsp;at Exit 17 (Macy Grove Road).,CBY cct6v,,4/4/2017 7:36:13 AM,4/4/2017 8:01:28 AM,,,,,
503585,4/4/2017 7:11:00 AM,4/4/2017 8:11:00 AM,I-85,,Heading South,,,,22.0,-999.0,Gaston,In McAdenville,12,35.2600895552266,-81.1047167088611,,,,,tmstevenson,MRTMC,(704) 342-6814,,,High,8,Congestion,,Disabled Vehicle,1,None,0,0,False,False,False,True,False,False,Disabled vehicle I-85 South near exit 22 (S.Main St./McAdenville); no lanes are blocked.,,,4/4/2017 7:17:06 AM,4/4/2017 7:41:44 AM,,,,,
503583,4/4/2017 6:42:00 AM,4/4/2017 7:14:37 AM,US-64,,Heading West,SR-2329,,SR-2329,433.0,-999.0,Wake,Near Zebulon,5,35.8278156643725,-78.3618596910672,,,,,daparker4,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,US64,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The median has reopened near Exit 432 (Lizard Lick Road).,SHP - CCTV Input 1434 confirmed - 293,,4/4/2017 6:45:26 AM,4/4/2017 7:14:37 AM,,,,,
503582,4/4/2017 2:26:00 AM,4/4/2017 8:20:24 AM,US-74,,Heading East,,,,237.0,-999.0,Columbus,Near Whiteville,6,34.3386775643138,-78.7728703321085,,,,,sgroberts1,STOC,(877) 627-7862,,,High,7,Road Closed with Detour,Andrew Jackson Highway,Vehicle Crash,1,None,0,0,False,False,False,True,False,False,The road has reopened one mile west of Exit 238 (Union Valley Road).,"MAPS, SHP FEED. Troop B confirmed - 291",Take Exit 233 for NC-410 South. Turn right onto NC-410 South. Follow NC-410 South to US-74 Business East. Take US-74 Business East for 7 miles to US-701 Bypass North. Re-access US-74 East from US-701 Bypass North.&#160;,4/4/2017 2:30:33 AM,4/4/2017 8:20:24 AM,,,,,
503581,4/3/2017 11:44:00 PM,4/4/2017 1:41:22 AM,I-40,,Heading East,SR-1652,,Harrison Ave,287.0,-999.0,Wake,Near Raleigh,5,35.833213,-78.767122,,,,,lalittle4,STOC,(877) 627-7862,,,High,12,Lane Narrowed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The ramp has reopened near Exit 287 (Harrison Avenue).,viper cctv 1024 1025  265,,4/3/2017 11:49:12 PM,4/4/2017 1:41:22 AM,,,,,
503580,4/3/2017 8:19:00 PM,4/3/2017 9:19:00 PM,I-85,,Heading South,,,,42.0,-999.0,Mecklenburg,In Charlotte,10,35.2822727186078,-80.7812123729913,,,,,DCUNNINGHAM,MRTMC,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,All lanes open.,DC,,4/3/2017 8:22:48 PM,4/3/2017 9:07:56 PM,,,,,
503579,4/3/2017 8:18:00 PM,4/3/2017 9:13:52 PM,US-29,,Heading North,,,,-999.0,-999.0,Guilford,Near Greensboro,7,36.148202930221,-79.7314192520966,,,,,caricks,STOC,(877) 627-7862,,,High,10,Lane Closed,US-29,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The left lane has reopened near Hicone Road.,shp-swk-267,,4/3/2017 8:20:51 PM,4/3/2017 9:13:52 PM,,,,,
503578,4/3/2017 7:44:00 PM,4/3/2017 8:44:00 PM,I-77,,Heading South,,,,29.0,-999.0,Mecklenburg,Near Huntersville,10,35.5006723943563,-80.8675651154576,,,,,mamcintosh1,mrtmc,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,A vehicle accident is causing congestion.&nbsp;,,,4/3/2017 7:47:07 PM,4/3/2017 8:23:38 PM,,,,,
503577,4/3/2017 7:27:00 PM,4/3/2017 8:05:28 PM,I-40,,Heading East,,,,297.0,-999.0,Wake,In Raleigh,5,35.7566679954488,-78.6607658386231,,,,,stminnick,STOC,(877) 627-7862,,,High,1,Lanes Closed,,Vehicle Crash,1,None,2,4,False,False,True,False,False,False,The two right lanes reopened near Exit 297 (Lake Wheeler Road).,CCTV 1033 - STM,,4/3/2017 7:29:02 PM,4/3/2017 8:05:28 PM,,,,,
503576,4/3/2017 7:14:00 PM,4/3/2017 8:09:57 PM,I-40,,Heading West,I-540,,I-540,283.0,-999.0,Durham,In Durham,5,35.8763761539316,-78.83399429297,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,5,False,False,False,False,False,False,The right lane reopened near Exit 283 (I-540).,CCTV 1021 - STM,,4/3/2017 7:16:12 PM,4/3/2017 8:09:57 PM,,,,,
503575,4/3/2017 7:07:00 PM,4/3/2017 8:23:30 PM,I-40,,Heading East,,,,276.0,-999.0,Durham,In Durham,5,35.9079660707089,-78.93870925514,,,,,stminnick,STOC,(877) 627-7862,,,Medium,1,Lanes Closed,,Vehicle Crash,1,None,2,4,False,False,False,False,False,False,The two right lanes on the ramp of Exit 276 (Fayetteville Street) reopened.,CCTV 1013 - STM,,4/3/2017 7:13:40 PM,4/3/2017 8:23:30 PM,,,,,
503574,4/3/2017 7:01:00 PM,4/3/2017 7:42:22 PM,I-40,,Heading East,,,,307.0,-999.0,Wake,In Garner,5,35.6682143410143,-78.5637238451054,,,,,stminnick,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened near West of Exit 309 (US-70).,CCTV 1040 - STM,,4/3/2017 7:04:27 PM,4/3/2017 7:42:22 PM,I-5111 I-40 Widening,,,,
503573,4/3/2017 6:52:00 PM,4/3/2017 7:52:00 PM,I-85,,Heading South,,,Lawrence Road,167.0,-999.0,Orange,In Hillsborough,7,36.0492093813548,-79.0537795758988,,,,,caricks,STOC,(877) 627-7862,,,High,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The median is closed near Exit 165 (Lawrence Road),cctv-swk-267,,4/3/2017 6:57:22 PM,4/3/2017 6:57:22 PM,,,,,
503572,4/3/2017 6:49:00 PM,4/3/2017 7:19:00 PM,I-40,,Heading East,,,,295.0,-999.0,Wake,In Raleigh,5,35.7517706275678,-78.6954598017615,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,,Disabled Vehicle,1,None,1,3,False,False,True,False,False,False,The left lane has reopened near Exit 295 (Gorman Street).,CCTV 1032 - STM,,4/3/2017 6:52:30 PM,4/3/2017 7:36:36 PM,,,,,
503571,4/3/2017 6:42:00 PM,4/3/2017 7:14:21 PM,I-85,,Heading North,,,,145.0,-999.0,Alamance,In Graham,7,36.0640264240238,-79.4330869255066,,,,,caricks,STOC,(877) 627-7862,,,High,1,Lanes Closed,,Vehicle Crash,1,None,2,4,False,False,False,False,False,False,The left two lanes have reopened near exit 145 (Maple Avenue).,imap-swk-267,,4/3/2017 6:46:18 PM,4/3/2017 7:14:21 PM,,,,,
503570,4/3/2017 6:15:00 PM,4/3/2017 7:15:02 PM,NC-540,TOL,Heading South,NC-55,,NC-55,66.0,-999.0,Wake,Near Morrisville,5,35.8402048278275,-78.8875193223953,,,,,wgdyer,NCTA,(919) 825-2612,,,Medium,2,Shoulder Closed,Triangle Expressway,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,Left shoulder at Exit 66-A open.,,,4/3/2017 6:45:22 PM,4/3/2017 7:15:02 PM,,,,,
503569,4/3/2017 6:37:00 PM,4/3/2017 7:16:31 PM,I-40,,Heading East,,,,145.0,-999.0,Alamance,Near Graham,7,36.0640666606617,-79.4336437681938,,,,,caricks,STOC,(877) 627-7862,,,High,1,Lanes Closed,,Vehicle Crash,1,None,2,4,False,False,False,False,False,False,The two left lanes have reopened near Exit 145 (Maple Avenue).&nbsp;,shp-swk-267,,4/3/2017 6:39:52 PM,4/3/2017 7:16:31 PM,,,,,
503568,4/3/2017 6:34:00 PM,4/3/2017 7:00:00 PM,I-277,,Outer Loop,I-77,,,5.0,-999.0,Mecklenburg,In Charlotte,10,35.2398931668038,-80.8424359573586,,,,,ahash,MRTMC,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,"A crash has caused congestion, all lanes now open",,,4/3/2017 6:36:12 PM,4/3/2017 6:41:12 PM,,,,,
503567,4/3/2017 6:29:00 PM,4/3/2017 7:00:00 PM,I-485,,Outer Loop,,,,12.0,-999.0,Mecklenburg,Charlotte,10,35.2837600524989,-80.9655874897905,,,,,ahash,MRTMC,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,"A crash has caused congestion, all lanes now open",,,4/3/2017 6:30:47 PM,4/3/2017 6:41:55 PM,,,,,
503566,4/3/2017 6:22:00 PM,4/3/2017 6:28:56 PM,I-40,BUS,Heading West,,,,3.0,-999.0,Forsyth,In Winston-Salem,9,36.0937584214736,-80.2776288535085,,,,,caricks,STOC,(877) 627-7862,,,High,10,Lane Closed,,Disabled Vehicle,1,None,1,2,False,False,False,False,False,False,The right ramp lane has reopened on Exit 3c (South Stratford Road).,forsyth sherriff-swk-267,,4/3/2017 6:25:02 PM,4/3/2017 6:28:56 PM,,,,,
503565,4/3/2017 6:14:00 PM,4/3/2017 8:14:00 PM,NC-540,TOL,Heading South,NC-55,,NC-55,66.0,-999.0,Wake,Near Morrisville,5,35.840337976564,-78.8870692278253,,,,,wgdyer,NCTA,(919) 825-2612,,,Medium,2,Shoulder Closed,Triangle Expressway,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,Left shoulder closed off-ramp from NC-540 South to NC-55.,,,4/3/2017 6:20:35 PM,4/3/2017 6:20:35 PM,,,,,
503564,4/3/2017 6:14:00 PM,4/3/2017 6:42:31 PM,NC-751,,Heading South,,,,-999.0,-999.0,Durham,In Durham,5,35.8990027741941,-78.9592960188955,,,,,stminnick,STOC,(877) 627-7862,,,Medium,12,Lane Narrowed,NC-751,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The right lane has reopened near Eagle View Drive.,CCTV 1012 - STM,,4/3/2017 6:16:22 PM,4/3/2017 6:42:31 PM,,,,,
503563,4/3/2017 6:04:00 PM,4/3/2017 7:18:52 PM,NC-96,,Heading South,US-64,,US-64,-999.0,-999.0,Wake,In Zebulon,5,35.8337464157913,-78.3208336488378,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,Arendell Avenue,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,The center lane has reopened near US-64.,CCTV 1435 - STM,,4/3/2017 6:07:32 PM,4/3/2017 7:18:52 PM,,,,,
503562,4/3/2017 5:42:00 PM,4/3/2017 5:48:04 PM,I-40,,Heading West,,,,300.0,-999.0,Wake,In Raleigh,5,35.7579621212616,-78.6100167808533,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,,Disabled Vehicle,1,None,1,3,False,False,True,False,False,False,The center lane has reopened near Exit 300 (Rock Quarry Road).,CCTV 1036 - STM,,4/3/2017 5:43:57 PM,4/3/2017 5:48:04 PM,,,,,
